"url","nickname","user_id","item_id","item_name","genre","like_count","play_count","crawl_date","crawl_time"
"https://tiktok.com/@username/video/7555233077140770070","Ouzz le fou","7421175331945481248","7555233077140770070","😂😂😂@Ouzz le fou #viral_video #viral #jungkook #fyp ","Entertainment",11050952,243917004,"2025-10-06","10:55:47"
"https://tiktok.com/@username/video/7556599773822749974","Liltage Creator","7478312849783604256","7556599773822749974","Omg 😱 🤯😳he left the Whole World speechless after doing this on got talent 😱😳#americangottalent #britainsgottalent #simoncowell #sofiavergara #sofia ","Entertainment",619198,91928254,"2025-10-06","10:55:47"
"https://tiktok.com/@username/video/7555526392465722647","AICAT_UK","7501580095964120096","7555526392465722647","Part 2 The black kitten 😢#emotionalstory #kitten #catvideos #catlovers #StoryTime ","Entertainment",2078126,64552484,"2025-10-06","10:55:47"
"https://tiktok.com/@username/video/7556095332229123345","mnijungkook","7102993917079094274","7556095332229123345","#JungKook #BTS #CORTIS #코르티스 #CORTIS_FaSHioN @CORTIS ","Entertainment",10540849,57935966,"2025-10-06","10:55:47"
"https://tiktok.com/@username/video/7556432352029740295","순록","7121659957795881985","7556432352029740295","Cute 99 Nights in the forest  #cute #animation #순록 #roblox ","Entertainment",6171460,49310599,"2025-10-06","10:55:47"
"https://tiktok.com/@username/video/7554761761501482271","rezlebronrayjames","7129556720498246702","7554761761501482271","What’s a Cartoon? 🥹 ib:@fatboy.918 #edit #nostalgia #cartoonnetwork #nickelodeon #viral ","Entertainment",18696110,98790791,"2025-10-06","10:55:47"
"https://tiktok.com/@username/video/7556121939673140510","🌼͜⃝⃔🇩anyal_ÊdîTs✰🕊","7538772802943550519","7556121939673140510","#danyaledits#pak dramas#bast#scen#growmyaccount ","Entertainment",1278479,23433793,"2025-10-06","10:55:47"
"https://tiktok.com/@username/video/7556072460433640716","Idealis92","6811931248312714241","7556072460433640716","Keluar tanpa basah bannya #berpikirsecaralogika #masterlogika #idealis92 #nexsidealis ","Entertainment",272401,32873883,"2025-10-06","10:55:47"
"https://tiktok.com/@username/video/7556213916431404318","hilon81","7549594835024790541","7556213916431404318","#fypシ #foru #tiktok ","Entertainment",1814011,24248607,"2025-10-06","10:55:47"
"https://tiktok.com/@username/video/7555954409239334174","Liberty Quiz","7462351799089955882","7555954409239334174","¿Cuantas acertaste? #quiz #driver #transito #preguntasyrespuestas #quiztime ","Entertainment",742760,26655856,"2025-10-06","10:55:47"
